time,old_sh_el_deg,sh_el_deg,stim_curr
5.35020,7.588,7.588,0.00
5.36037,7.588,7.588,0.00
5.37053,7.598,7.598,0.00
5.38073,7.598,7.598,0.00
5.39089,7.608,7.608,0.00
5.40104,7.608,7.620,0.00
5.41120,7.620,7.620,0.00
5.42137,7.620,7.620,0.00
5.43152,7.629,7.629,0.00
5.44174,7.629,7.641,0.00
5.45201,7.641,7.641,0.00
5.46217,7.641,7.654,0.00
5.47232,7.654,7.654,0.00
5.48248,7.654,7.667,0.00
5.49264,7.667,7.667,0.00
5.50282,7.667,7.676,0.00
5.51311,7.676,7.676,0.00
5.52327,7.676,7.683,0.00
5.53388,7.683,7.683,0.00
5.54424,7.691,7.691,0.00
5.55458,7.691,7.691,0.00
5.56503,7.703,7.703,0.00
5.57520,7.703,7.703,0.00
5.58559,7.710,7.710,0.00
5.59674,7.710,7.710,0.00
5.60702,7.714,7.714,0.00
5.61808,7.714,7.714,0.00
5.62828,7.714,7.712,0.00
5.63947,7.712,7.712,0.00
5.64967,7.713,7.713,0.00
5.65992,7.713,7.713,0.00
5.67008,7.713,7.716,0.00
5.68025,7.716,7.716,0.00
5.69042,7.715,7.715,0.00
5.70058,7.715,7.715,0.00
5.71075,7.710,7.710,0.00
5.72142,7.710,7.710,0.00
5.73165,7.705,7.705,0.00
5.74186,7.705,7.705,0.00
5.75203,7.708,7.708,0.00
5.76219,7.708,7.708,0.00
5.77260,7.710,7.710,0.00
5.78276,7.710,7.711,0.00
5.79301,7.711,7.711,0.00
5.80321,7.711,7.709,0.00
5.81345,7.709,7.709,0.00
5.82382,7.709,7.704,0.00
5.83399,7.704,7.704,0.00
5.84417,7.704,7.698,0.00
5.85432,7.698,7.698,0.00
5.86473,7.698,7.698,0.00
5.87489,7.686,7.686,0.00
5.88508,7.674,7.674,0.00
5.89524,7.674,7.674,0.00
5.90540,7.662,7.662,0.00
5.91556,7.662,7.662,0.00
5.92599,7.648,7.648,0.00
5.93617,7.648,7.648,0.00
5.94654,7.631,7.631,0.00
5.95673,7.631,7.631,0.00
5.96700,7.631,7.620,0.00
5.97718,7.620,7.620,0.00
5.98733,7.620,7.607,0.00
5.99755,7.607,7.607,0.00
6.00770,7.607,7.595,0.00
6.01788,7.595,7.595,0.00
6.02804,7.582,7.582,0.00
6.03822,7.582,7.582,0.00
6.04837,7.568,7.568,0.00
6.05940,7.568,7.568,0.00
6.06964,7.557,7.557,0.00
6.07980,7.557,7.557,0.00
6.08995,7.547,7.547,0.00
6.10015,7.547,7.547,0.00
6.11028,7.541,7.541,0.00
6.12045,7.541,7.541,0.00
6.13059,7.542,7.542,0.00
6.14077,7.542,7.542,0.00
6.15091,7.536,7.536,0.00
6.16108,7.536,7.530,0.00
6.17125,7.530,7.530,0.00
6.18231,7.530,7.530,0.00
6.19247,7.531,7.531,0.00
6.20277,7.531,7.528,0.00
6.21313,7.528,7.528,0.00
6.22330,7.528,7.522,0.00
6.23346,7.522,7.522,0.00
6.24362,7.522,7.517,0.00
6.25378,7.517,7.517,0.00
6.26394,7.517,7.514,0.00
6.27409,7.514,7.514,0.00
6.28424,7.514,7.513,0.00
6.29439,7.513,7.513,0.00
6.30454,7.516,7.516,0.00
6.31469,7.516,7.516,0.00
6.32521,7.519,7.519,0.00
6.33547,7.519,7.519,0.00
6.34564,7.519,7.514,0.00
6.35580,7.514,7.514,0.00
6.36596,7.514,7.514,0.00
6.37614,7.513,7.513,0.00
6.38646,7.513,7.510,0.00
6.39667,7.510,7.510,0.00
6.40683,7.502,7.502,0.00
6.41722,7.502,7.502,0.00
6.42741,7.496,7.496,0.00
6.43773,7.496,7.496,0.00
6.44847,7.493,7.493,0.00
6.45894,7.493,7.493,0.00
6.46900,7.493,7.493,0.00
6.47917,7.493,7.493,0.00
6.48942,7.496,7.496,0.00
6.49958,7.496,7.496,0.00
6.50974,7.498,7.498,0.00
6.51989,7.498,7.499,0.00
6.53023,7.499,7.499,0.00
6.54055,7.499,7.503,0.00
6.55097,7.503,7.503,0.00
6.56114,7.503,7.503,0.00
6.57132,7.512,7.512,0.00
6.58175,7.512,7.512,0.00
6.59195,7.522,7.522,0.00
6.60216,7.522,7.533,0.00
6.61233,7.533,7.533,0.00
6.62250,7.533,7.533,0.00
6.63265,7.543,7.543,0.00
6.64281,7.543,7.555,0.00
6.65304,7.555,7.555,0.00
6.66320,7.555,7.570,0.00
6.67344,7.570,7.570,0.00
6.68449,7.570,7.570,0.00
6.69466,7.583,7.583,0.00
6.70502,7.583,7.598,0.00
6.71520,7.598,7.598,0.00
6.72554,7.613,7.613,0.00
6.73609,7.613,7.613,0.00
6.74625,7.621,7.621,0.00
6.75683,7.621,7.621,0.00
6.76701,7.622,7.622,0.00
6.77734,7.622,7.622,0.00
6.78757,7.622,7.622,0.00
6.79788,7.626,7.626,0.00
6.80818,7.632,7.632,0.00
6.81833,7.632,7.632,0.00
6.82849,7.638,7.638,0.00
6.83866,7.638,7.638,0.00
6.84881,7.643,7.643,0.00
6.85911,7.643,7.643,0.00
6.86929,7.647,7.647,0.00
6.87945,7.647,7.647,0.00
6.88961,7.646,7.646,0.00
6.89977,7.646,7.642,0.00
6.90993,7.642,7.642,0.00
6.92011,7.642,7.634,0.00
6.93029,7.634,7.634,0.00
6.94046,7.634,7.627,0.00
6.95062,7.627,7.627,0.00
6.96080,7.627,7.620,0.00
6.97117,7.620,7.620,0.00
6.98156,7.620,7.611,0.00
6.99188,7.611,7.611,0.00
7.00232,7.611,7.595,0.00
7.01274,7.595,7.595,0.00
7.02377,7.595,7.575,0.00
7.03392,7.575,7.575,0.00
7.04429,7.556,7.556,0.00
7.05443,7.556,7.556,0.00
7.06475,7.538,7.538,0.00
7.07502,7.538,7.538,0.00
7.08535,7.515,7.515,0.00
7.09564,7.515,7.515,0.00
7.10595,7.491,7.491,0.00
7.11639,7.491,7.491,0.00
7.12658,7.491,7.474,0.00
7.13682,7.474,7.474,0.00
7.14697,7.474,7.460,0.00
7.15811,7.460,7.460,0.00
7.16827,7.452,7.452,0.00
7.17843,7.452,7.452,0.00
7.18860,7.447,7.447,0.00
7.19893,7.447,7.447,0.00
7.20924,7.438,7.438,0.00
7.21940,7.438,7.438,0.00
7.22956,7.432,7.432,0.00
7.24000,7.432,7.432,0.00
7.25020,7.427,7.427,0.00
7.26037,7.427,7.427,0.00
7.27057,7.415,7.415,0.00
7.28074,7.415,7.415,0.00
7.29090,7.397,7.397,0.00
7.30108,7.397,7.397,0.00
7.31157,7.383,7.383,0.00
7.32173,7.383,7.376,0.00
7.33195,7.376,7.376,0.00
7.34211,7.376,7.374,0.00
7.35226,7.374,7.374,0.00
7.36241,7.374,7.377,0.00
7.37256,7.377,7.377,0.00
7.38272,7.377,7.376,0.00
7.39287,7.376,7.376,0.00
7.40306,7.376,7.376,0.00
7.41322,7.376,7.376,0.00
7.42337,7.376,7.372,0.00
7.43357,7.372,7.372,0.00
7.44373,7.372,7.363,0.00
7.45391,7.363,7.363,0.00
7.46463,7.363,7.352,0.00
7.47480,7.352,7.352,0.00
7.48516,7.352,7.343,0.00
7.49530,7.343,7.343,0.00
7.50546,7.343,7.333,0.00
7.51583,7.333,7.333,0.00
7.52598,7.322,7.322,0.00
7.53618,7.322,7.322,0.00
7.54633,7.315,7.315,0.00
7.55654,7.315,7.315,0.00
7.56670,7.307,7.307,0.00
7.57710,7.307,7.307,0.00
7.58733,7.297,7.297,0.00
7.59751,7.297,7.297,0.00
7.60770,7.297,7.297,0.00
7.61785,7.282,7.282,0.00
7.62800,7.282,7.261,0.00
7.63898,7.261,7.261,0.00
7.64916,7.240,7.240,0.00
7.66012,7.240,7.240,0.00
7.67027,7.219,7.219,0.00
7.68048,7.219,7.219,0.00
7.69063,7.196,7.196,0.00
7.70152,7.196,7.196,0.00
7.71179,7.179,7.179,0.00
7.72195,7.179,7.161,0.00
7.73209,7.161,7.161,0.00
7.74225,7.161,7.151,0.00
7.75239,7.151,7.151,0.00
7.76254,7.151,7.140,0.00
7.77269,7.140,7.140,0.00
7.78286,7.140,7.140,0.00
7.79305,7.140,7.127,0.00
7.80321,7.127,7.127,0.00
7.81336,7.116,7.116,0.00
7.82357,7.116,7.116,0.00
7.83368,7.110,7.110,0.00
7.84384,7.110,7.105,0.00
7.85400,7.105,7.105,0.00
7.86416,7.105,7.101,0.00
7.87431,7.101,7.101,0.00
7.88537,7.101,7.094,0.00
7.89566,7.094,7.094,0.00
7.90621,7.088,7.088,0.00
7.91670,7.088,7.088,0.00
7.92701,7.088,7.088,0.00
7.93747,7.088,7.088,0.00
7.94775,7.087,7.087,0.00
7.95916,7.087,7.078,0.00
7.96954,7.078,7.078,0.00
7.98055,7.078,7.064,0.00
7.99088,7.064,7.064,0.00
8.00107,7.064,7.045,0.00
8.01137,7.045,7.045,0.00
8.02170,7.045,7.021,0.00
8.03217,7.021,7.021,0.00
8.04233,7.021,7.021,0.00
8.05249,7.003,7.003,0.00
8.06265,7.003,6.981,0.00
8.07281,6.981,6.981,0.00
8.08315,6.981,6.962,0.00
8.09331,6.962,6.962,0.00
8.10347,6.962,6.943,0.00
8.11363,6.943,6.943,0.00
8.12379,6.943,6.924,0.00
8.13395,6.924,6.924,0.00
8.14411,6.924,6.904,0.00
8.15456,6.904,6.904,0.00
8.16472,6.904,6.894,0.00
8.17488,6.894,6.894,0.00
8.18504,6.890,6.890,0.00
8.19519,6.890,6.890,0.00
8.20546,6.886,6.886,0.00
8.21578,6.886,6.886,0.00
8.22623,6.885,6.885,0.00
8.23757,6.885,6.885,0.00
8.24793,6.881,6.881,0.00
8.25823,6.881,6.881,0.00
8.26838,6.884,6.884,0.00
8.27860,6.884,6.884,0.00
8.28887,6.884,6.892,0.00
8.29902,6.892,6.892,0.00
8.30921,6.891,6.891,0.00
8.31935,6.891,6.891,0.00
8.32950,6.891,6.888,0.00
8.33965,6.888,6.888,0.00
8.34982,6.888,6.888,0.00
